Customer ID,Gender,Age,Senior Citizen,Married,Dependents,City,State,Tenure in Months,Tenure Bucket,Contract,Internet Type,Payment Method,Monthly Charge,Total Charges,Total Revenue,Satisfaction Score,Churn Score,CLTV,Churned,Churn Label,Churn Category,Churn Reason,At Risk Flag
5117-IFGPS,Male,73,Yes,Yes,No,Tahoe City,California,29,25-48,Two Year,Fiber Optic,Bank Withdrawal,84.3,2357.75,3423.5,3,67,2217,0,No,,,Normal
2197-OMWGI,Female,65,Yes,Yes,Yes,Los Angeles,California,68,49-72,Two Year,DSL,Bank Withdrawal,53.0,3656.25,3656.25,4,31,5583,0,No,,,Normal
7852-LECYP,Male,79,Yes,Yes,No,Los Angeles,California,13,13-24,Two Year,Fiber Optic,Credit Card,93.8,1261.0,1886.95,4,43,5870,0,No,,,Normal
8595-SIZNC,Female,69,Yes,Yes,No,Los Angeles,California,22,13-24,One Year,,Bank Withdrawal,25.6,548.8,884.74,4,75,2628,0,No,,,Normal
8920-NAVAY,Male,66,Yes,No,No,Los Angeles,California,62,49-72,One Year,Fiber Optic,Bank Withdrawal,110.75,7053.35,10016.95,5,43,5166,0,No,,,Normal
9699-UBQFS,Female,76,Yes,Yes,No,Los Angeles,California,43,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,94.5,4156.8,4314.18,3,32,4745,0,No,,,Normal
1261-FWTTE,Male,78,Yes,No,No,Los Angeles,California,23,13-24,Month-to-Month,Cable,Bank Withdrawal,34.65,768.45,768.45,4,67,2307,0,No,,,Normal
3528-HFRIQ,Male,73,Yes,Yes,No,Los Angeles,California,71,49-72,Month-to-Month,Cable,Bank Withdrawal,52.3,3765.05,3805.05,5,51,5491,0,No,,,Normal
3320-VEOYC,Male,65,Yes,No,No,Beverly Hills,California,14,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,95.6,1273.3,1799.98,3,78,3502,0,No,,,Normal
9758-MFWGD,Female,75,Yes,Yes,Yes,Hawthorne,California,48,25-48,One Year,DSL,Bank Withdrawal,29.9,1388.75,1388.75,5,49,2617,0,No,,,Normal
1360-JYXKQ,Female,68,Yes,Yes,No,South Gate,California,54,49-72,One Year,Fiber Optic,Bank Withdrawal,99.1,5437.1,6627.8,5,54,4118,0,No,,,Normal
6925-BAYGL,Female,79,Yes,Yes,No,Inglewood,California,53,49-72,Two Year,,Credit Card,25.1,1275.6,2284.19,3,70,5295,0,No,,,Normal
4135-FRWKJ,Female,66,Yes,Yes,Yes,Santa Monica,California,55,49-72,One Year,Cable,Bank Withdrawal,76.25,4154.55,6055.9,3,42,4319,0,No,,,Normal
6551-ZCOTS,Male,73,Yes,No,No,Torrance,California,33,25-48,One Year,,Bank Withdrawal,24.9,847.8,951.75,4,52,5756,0,No,,,Normal
5995-SNNEW,Male,80,Yes,Yes,No,Whittier,California,23,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,104.45,2184.85,3284.68,5,37,5883,0,No,,,Normal
5371-VYLSX,Female,65,Yes,No,No,Long Beach,California,50,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,83.4,4113.7,6513.2,3,68,4977,0,No,,,Normal
4128-ETESU,Female,73,Yes,Yes,No,Pasadena,California,47,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,99.7,4747.2,5027.26,3,67,4787,0,No,,,Normal
8016-NCFVO,Male,70,Yes,No,No,Glendale,California,55,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,116.5,6382.55,7994.05,4,58,4222,0,No,,,Normal
4119-ZYPZY,Male,67,Yes,No,No,Glendale,California,71,49-72,Two Year,Fiber Optic,Bank Withdrawal,106.8,7623.2,10094.0,3,28,6423,0,No,,,Normal
5439-WIKXB,Male,65,Yes,Yes,No,Newhall,California,41,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,94.55,3851.45,5796.31,3,45,4914,0,No,,,Normal
2080-CAZNM,Female,78,Yes,No,No,Burbank,California,41,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,104.4,4133.95,4393.48,5,61,4477,0,No,,,Normal
1028-FFNJK,Male,79,Yes,Yes,No,Burbank,California,30,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,101.5,2917.65,4358.25,5,73,4828,0,No,,,Normal
3001-UNBTL,Male,69,Yes,Yes,Yes,Burbank,California,29,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,103.95,2964.8,4396.24,4,58,3733,0,No,,,Normal
0786-IVLAW,Female,72,Yes,No,No,Valley Village,California,66,49-72,One Year,Fiber Optic,Bank Withdrawal,108.1,7238.6,7474.22,3,20,4722,0,No,,,Normal
4282-ACRXS,Male,69,Yes,Yes,No,Covina,California,38,25-48,Month-to-Month,Cable,Bank Withdrawal,24.85,955.75,955.75,3,33,3511,0,No,,,Normal
7668-XCFYV,Female,77,Yes,Yes,No,Glendora,California,17,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,92.55,1614.7,1679.81,3,23,3689,0,No,,,Normal
5336-UFNZP,Female,65,Yes,Yes,Yes,Monterey Park,California,65,49-72,One Year,Fiber Optic,Bank Withdrawal,107.45,7047.5,8320.2,4,32,6211,0,No,,,Normal
9233-PSYHO,Female,68,Yes,No,No,Ontario,California,45,25-48,One Year,Fiber Optic,Bank Withdrawal,100.15,4459.8,4770.3,4,21,2636,0,No,,,Normal
8777-MBMTS,Female,65,Yes,Yes,No,West Covina,California,65,49-72,Two Year,Fiber Optic,Credit Card,105.85,6725.5,9097.35,4,80,4872,0,No,,,Normal
2615-YVMYX,Male,68,Yes,Yes,No,Chula Vista,California,71,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,107.5,7713.55,10025.44,3,64,5775,0,No,,,Normal
2851-STERV,Male,79,Yes,No,No,Descanso,California,35,25-48,One Year,DSL,Bank Withdrawal,73.0,2471.25,2577.65,4,59,2715,0,No,,,Normal
5419-JKZNQ,Male,65,Yes,Yes,No,La Mesa,California,30,25-48,Month-to-Month,Fiber Optic,Mailed Check,77.9,2351.45,2437.25,3,49,2009,0,No,,,Normal
1409-PHXTF,Male,77,Yes,Yes,No,Lemon Grove,California,54,49-72,Two Year,Fiber Optic,Bank Withdrawal,110.45,6077.75,7835.99,4,77,4425,0,No,,,Normal
9591-YVTEB,Male,77,Yes,No,No,National City,California,55,49-72,Month-to-Month,DSL,Bank Withdrawal,44.85,2479.05,2479.05,3,49,5829,0,No,,,Normal
9309-BZGNT,Male,69,Yes,Yes,No,Pine Valley,California,69,49-72,One Year,DSL,Credit Card,29.8,2134.3,2134.3,3,43,5681,0,No,,,Normal
8075-GXIUB,Male,79,Yes,Yes,No,Spring Valley,California,9,0-12,One Year,,Credit Card,19.85,183.15,388.26,3,59,5601,0,No,,,Normal
6723-WSNTY,Female,73,Yes,Yes,No,Del Mar,California,66,49-72,One Year,Fiber Optic,Credit Card,108.1,7181.95,7639.99,3,35,5360,0,No,,,Normal
2144-BFDSO,Female,70,Yes,Yes,No,Ranchita,California,50,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,108.75,5431.9,5890.9,3,54,5211,0,No,,,Normal
5647-FXOTP,Female,71,Yes,Yes,No,Santa Ysabel,California,60,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,105.9,6401.25,8713.85,5,40,5084,0,No,,,Normal
6078-VESFR,Male,78,Yes,Yes,No,Vista,California,13,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,70.45,849.1,1324.51,5,53,5225,0,No,,,Normal
9866-OCCKE,Female,73,Yes,Yes,No,San Diego,California,72,49-72,Two Year,Fiber Optic,Mailed Check,109.75,8075.35,10598.23,4,34,6010,0,No,,,Normal
2786-GCDPI,Female,75,Yes,No,No,Pioneertown,California,50,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,104.95,5222.35,6104.85,5,39,5570,0,No,,,Normal
3733-UOCWF,Male,78,Yes,Yes,No,Helendale,California,61,49-72,One Year,Fiber Optic,Bank Withdrawal,85.55,5251.75,8097.4,4,62,4845,0,No,,,Normal
8490-BXHEO,Male,67,Yes,No,No,Lucerne Valley,California,18,13-24,Month-to-Month,Fiber Optic,Credit Card,80.55,1411.65,2109.87,5,27,5137,0,No,,,Normal
7173-TETGO,Female,66,Yes,Yes,No,Lytle Creek,California,72,49-72,Two Year,Fiber Optic,Bank Withdrawal,78.5,5602.25,7932.889999999999,3,69,6072,0,No,,,Normal
6435-VWCCY,Male,71,Yes,Yes,No,Oro Grande,California,65,49-72,Two Year,Fiber Optic,Credit Card,92.7,5968.4,7732.5,3,64,5205,0,No,,,Normal
6726-NNFWD,Female,74,Yes,Yes,No,Murrieta,California,71,49-72,Two Year,Fiber Optic,Credit Card,89.45,6435.25,7589.71,4,72,6004,0,No,,,High Risk
7856-GANIL,Male,71,Yes,Yes,No,Irvine,California,45,25-48,One Year,Fiber Optic,Bank Withdrawal,98.7,4525.8,4632.900000000001,3,66,2535,0,No,,,Normal
0248-PGHBZ,Female,69,Yes,No,No,San Clemente,California,67,49-72,Two Year,Fiber Optic,Bank Withdrawal,92.45,6140.85,6313.04,4,80,5857,0,No,,,High Risk
7472-EQOAV,Male,76,Yes,Yes,Yes,Laguna Niguel,California,71,49-72,One Year,Fiber Optic,Bank Withdrawal,86.7,6179.35,8320.710000000001,3,44,4485,0,No,,,Normal
5985-BEHZK,Female,78,Yes,Yes,No,Santa Ana,California,72,49-72,One Year,Fiber Optic,Credit Card,105.0,7578.05,9578.93,5,56,6423,0,No,,,Normal
9279-CJEOJ,Female,77,Yes,No,No,Anaheim,California,21,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,95.4,2025.1,2810.5,4,47,5691,0,No,,,Normal
8029-XYPWT,Male,72,Yes,Yes,No,Anaheim,California,71,49-72,Two Year,Fiber Optic,Bank Withdrawal,115.05,8016.6,11340.82,4,53,4438,0,No,,,Normal
6646-JPPHA,Female,76,Yes,No,No,Fullerton,California,14,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,78.85,1043.8,1765.94,3,44,5327,0,No,,,Normal
7658-UYUQS,Male,71,Yes,Yes,No,Fullerton,California,21,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,86.55,1857.25,2325.55,5,67,5318,0,No,,,Normal
8746-BFOAJ,Male,79,Yes,No,No,Garden Grove,California,21,13-24,One Year,,Bank Withdrawal,20.5,429.55,917.38,4,62,5766,0,No,,,Normal
8023-QHAIO,Female,72,Yes,Yes,No,Corona,California,56,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,76.85,4275.75,5939.11,3,66,6035,0,No,,,Normal
8133-ANHHJ,Female,77,Yes,No,No,Ventura,California,49,49-72,One Year,Fiber Optic,Bank Withdrawal,103.0,5166.2,6953.23,4,75,5023,0,No,,,High Risk
1707-HABPF,Female,65,Yes,No,No,Santa Barbara,California,46,25-48,One Year,Fiber Optic,Bank Withdrawal,91.3,4126.35,4675.13,4,43,3191,0,No,,,Normal
6847-KJLTS,Female,72,Yes,Yes,No,Frazier Park,California,58,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,100.4,5749.8,8495.52,5,64,4005,0,No,,,Normal
4619-EVPHY,Female,65,Yes,Yes,No,Lamont,California,20,13-24,One Year,Fiber Optic,Bank Withdrawal,91.0,1859.5,2636.5,5,57,3748,0,No,,,Normal
4462-CYWMH,Male,65,Yes,Yes,No,Lindsay,California,62,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,89.8,5629.55,7333.93,3,67,4981,0,No,,,Normal
9334-GWGOW,Male,68,Yes,Yes,No,Mc Kittrick,California,7,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,74.85,485.25,532.92,4,44,2259,0,No,,,Normal
4291-HYEBC,Female,76,Yes,Yes,Yes,Weldon,California,28,25-48,One Year,DSL,Bank Withdrawal,39.1,1096.6,1096.6,3,59,2305,0,No,,,Normal
1576-PFZIW,Male,70,Yes,Yes,No,Bakersfield,California,70,49-72,Two Year,Fiber Optic,Credit Card,105.35,7511.9,8525.5,4,34,5866,0,No,,,Normal
0147-ESWWR,Female,73,Yes,Yes,No,Atascadero,California,39,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,101.25,3949.15,4735.0,4,77,3172,0,No,,,Normal
1217-VASWC,Male,77,Yes,Yes,No,Avila Beach,California,43,25-48,One Year,Fiber Optic,Bank Withdrawal,100.55,4304.0,5898.87,4,65,4499,0,No,,,Normal
2522-WLNSF,Female,74,Yes,Yes,No,Los Olivos,California,34,25-48,One Year,Cable,Bank Withdrawal,64.2,2106.3,2525.5200000000004,4,34,2225,0,No,,,Normal
5327-XOKKY,Male,79,Yes,Yes,No,Santa Maria,California,72,49-72,Two Year,Cable,Credit Card,73.45,5329.0,6139.72,3,29,5540,0,No,,,Normal
3312-ZWLGF,Male,69,Yes,Yes,No,Acton,California,29,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,79.3,2414.55,2720.5,5,21,3172,0,No,,,Normal
0795-XCCTE,Male,80,Yes,No,No,Bishop,California,72,49-72,Two Year,,Bank Withdrawal,25.4,1809.35,3682.07,3,51,6141,0,No,,,Normal
7072-MBHEV,Female,77,Yes,Yes,Yes,Edwards,California,11,0-12,Month-to-Month,Fiber Optic,Credit Card,78.1,864.85,1059.11,5,50,2333,0,No,,,Normal
8050-DVOJX,Male,67,Yes,No,No,Keeler,California,49,49-72,Two Year,Cable,Credit Card,81.35,4060.9,6177.21,4,69,4537,0,No,,,Normal
8169-SAEJD,Male,79,Yes,Yes,No,Lancaster,California,69,49-72,Two Year,DSL,Credit Card,56.55,3952.65,3992.65,3,28,4162,0,No,,,Normal
1580-BMCMR,Male,66,Yes,No,No,Tehachapi,California,19,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,87.3,1637.3,2203.5,3,70,4447,0,No,,,Normal
4199-QHJNM,Male,72,Yes,Yes,No,Bass Lake,California,67,49-72,Two Year,Fiber Optic,Bank Withdrawal,102.9,6989.7,10251.26,3,52,5869,0,No,,,Normal
5135-GRQJV,Male,75,Yes,Yes,No,Cantua Creek,California,72,49-72,Two Year,Fiber Optic,Mailed Check,114.5,8331.95,8735.150000000001,3,47,6051,0,No,,,Normal
2384-OVPSA,Female,65,Yes,No,No,Caruthers,California,38,25-48,Two Year,,Mailed Check,20.2,735.9,891.3199999999999,3,71,4947,0,No,,,Normal
1371-WEPDS,Male,71,Yes,Yes,No,Chowchilla,California,40,25-48,One Year,DSL,Bank Withdrawal,55.8,2283.3,3475.7,3,78,3587,0,No,,,Normal
3349-ANQNH,Female,70,Yes,No,No,Del Rey,California,59,49-72,One Year,Fiber Optic,Bank Withdrawal,99.5,5890.0,7321.93,5,50,5513,0,No,,,Normal
5937-EORGB,Male,79,Yes,Yes,No,Five Points,California,15,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,96.5,1392.25,1734.7,4,61,2394,0,No,,,Normal
5539-HIVAK,Female,79,Yes,Yes,No,Friant,California,28,25-48,Month-to-Month,,Mailed Check,25.7,734.6,1450.56,4,80,3136,0,No,,,Normal
4583-PARNH,Male,66,Yes,Yes,No,Kerman,California,16,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,91.55,1540.05,1787.09,5,46,4045,0,No,,,Normal
1421-HCERK,Male,75,Yes,Yes,No,Lakeshore,California,30,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,105.7,3181.8,4186.2,5,54,2455,0,No,,,Normal
0716-BQNDX,Male,77,Yes,No,No,Madera,California,57,49-72,Two Year,Fiber Optic,Bank Withdrawal,93.75,5625.55,5751.52,3,75,4276,0,No,,,Normal
1162-ECVII,Male,66,Yes,Yes,No,Fresno,California,72,49-72,Two Year,Fiber Optic,Bank Withdrawal,109.75,7932.5,9421.78,4,53,4265,0,No,,,Normal
8695-ARGXZ,Male,66,Yes,Yes,No,Fresno,California,34,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,75.55,2425.4,2495.78,5,22,5381,0,No,,,Normal
1697-NVVGY,Male,71,Yes,Yes,No,Fresno,California,19,13-24,Month-to-Month,DSL,Bank Withdrawal,66.4,1286.05,1864.41,4,22,4533,0,No,,,Normal
9112-WSNPU,Female,65,Yes,No,No,Monterey,California,35,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,70.55,2419.0,3010.85,4,45,5873,0,No,,,Normal
4976-LNFVV,Male,65,Yes,Yes,No,Daly City,California,19,13-24,Month-to-Month,DSL,Credit Card,34.3,577.15,577.15,5,20,4615,0,No,,,Normal
2077-MPJQO,Male,80,Yes,Yes,No,Menlo Park,California,7,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,75.4,533.05,682.64,4,41,3533,0,No,,,Normal
1480-IVEVR,Male,76,Yes,Yes,No,Montara,California,35,25-48,One Year,Fiber Optic,Bank Withdrawal,81.6,2815.25,2960.85,3,60,2300,0,No,,,Normal
4118-CEVPF,Female,74,Yes,No,No,Redwood City,California,35,25-48,One Year,Fiber Optic,Bank Withdrawal,110.8,3836.3,5098.5,3,35,2125,0,No,,,Normal
2428-HYUNX,Male,74,Yes,Yes,No,San Francisco,California,44,25-48,Two Year,,Credit Card,19.35,847.25,930.41,5,42,4975,0,No,,,Normal
9693-XMUOB,Male,65,Yes,Yes,No,Palo Alto,California,59,49-72,Month-to-Month,Cable,Bank Withdrawal,50.25,2997.45,2997.45,4,27,5546,0,No,,,Normal
1635-NZATJ,Male,80,Yes,Yes,No,Alameda,California,71,49-72,Two Year,,Credit Card,25.45,1789.65,4434.4,5,26,5341,0,No,,,Normal
9943-VSZUV,Male,75,Yes,No,No,Alamo,California,67,49-72,Month-to-Month,Fiber Optic,Mailed Check,75.7,5060.85,7733.48,4,30,5823,0,No,,,Normal
9355-NPPFS,Female,70,Yes,No,No,Fremont,California,26,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,78.8,2006.1,2505.56,3,37,4509,0,No,,,Normal
5828-DWPIL,Male,68,Yes,Yes,No,Livermore,California,62,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,89.1,5618.3,5913.42,4,25,4415,0,No,,,Normal
2931-FSOHN,Male,76,Yes,No,No,Napa,California,13,13-24,Month-to-Month,DSL,Bank Withdrawal,59.9,788.35,1437.05,5,58,5254,0,No,,,Normal
9971-ZWPBF,Male,70,Yes,Yes,Yes,Orinda,California,34,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,108.9,3625.2,4054.36,3,24,5151,0,No,,,Normal
8421-WZOOW,Female,75,Yes,Yes,Yes,Rio Vista,California,57,49-72,Month-to-Month,Fiber Optic,Credit Card,95.3,5567.45,7177.7,3,23,4912,0,No,,,Normal
2957-JIRMN,Female,69,Yes,No,No,Vallejo,California,62,49-72,One Year,Fiber Optic,Bank Withdrawal,84.45,4959.15,6169.389999999999,4,60,4166,0,No,,,Normal
5271-DBYSJ,Male,80,Yes,No,No,Berkeley,California,11,0-12,Month-to-Month,Fiber Optic,Credit Card,79.15,827.7,1262.94,5,20,3355,0,No,,,Normal
3915-ODIYG,Male,72,Yes,No,No,Cotati,California,60,49-72,One Year,DSL,Bank Withdrawal,71.75,4374.55,4996.55,3,71,4964,0,No,,,Normal
5671-UUNXD,Female,79,Yes,Yes,No,Nicasio,California,50,49-72,One Year,Fiber Optic,Bank Withdrawal,100.65,5189.75,7018.75,3,40,5791,0,No,,,Normal
4698-KVLLG,Female,66,Yes,No,No,San Quentin,California,51,49-72,Two Year,,Credit Card,19.6,967.9,3388.36,5,68,4224,0,No,,,Normal
0282-NVSJS,Female,70,Yes,Yes,Yes,Aromas,California,12,0-12,Month-to-Month,DSL,Mailed Check,29.3,355.9,355.9,4,75,3353,0,No,,,Normal
7537-CBQUZ,Male,68,Yes,No,No,Castroville,California,63,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,109.4,7031.45,8676.38,3,24,5961,0,No,,,Normal
4750-UKWJK,Female,77,Yes,Yes,No,Gilroy,California,37,25-48,One Year,,Mailed Check,19.6,727.8,1665.75,4,77,5730,0,No,,,High Risk
4884-ZTHVF,Female,80,Yes,No,No,Santa Cruz,California,8,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,87.1,713.6,1025.68,5,65,3950,0,No,,,Normal
3055-OYMSE,Female,75,Yes,No,No,Saratoga,California,53,49-72,Month-to-Month,Fiber Optic,Credit Card,73.8,4003.85,4891.07,3,45,6469,0,No,,,Normal
1468-DEFNC,Male,69,Yes,Yes,Yes,San Jose,California,64,49-72,Two Year,,Bank Withdrawal,24.4,1548.65,3922.41,3,68,4772,0,No,,,Normal
4627-MIHJH,Female,72,Yes,No,No,Stockton,California,69,49-72,Two Year,Fiber Optic,Credit Card,110.25,7467.55,9082.15,3,69,4948,0,No,,,Normal
5553-AOINX,Female,67,Yes,Yes,Yes,Copperopolis,California,66,49-72,One Year,Fiber Optic,Bank Withdrawal,104.9,6891.45,9490.53,4,48,4892,0,No,,,Normal
3258-SANFR,Male,69,Yes,No,No,Big Oak Flat,California,6,0-12,Month-to-Month,DSL,Credit Card,44.7,276.5,394.94,3,30,4270,0,No,,,Normal
4833-QTJNO,Male,66,Yes,Yes,No,Coulterville,California,67,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,83.85,5588.8,8597.1,3,49,5261,0,No,,,Normal
2322-VCZHZ,Male,70,Yes,Yes,No,El Portal,California,23,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,90.0,2024.1,2749.29,3,50,4999,0,No,,,Normal
6383-ZTSIW,Female,77,Yes,Yes,No,Gustine,California,39,25-48,One Year,Fiber Optic,Mailed Check,99.1,3877.95,4234.02,3,22,4599,0,No,,,Normal
0118-JPNOY,Female,71,Yes,No,No,Le Grand,California,26,25-48,Month-to-Month,Fiber Optic,Credit Card,85.8,2193.65,3070.8900000000003,3,46,5700,0,No,,,Normal
9000-PLFUZ,Female,70,Yes,Yes,No,Merced,California,60,49-72,Two Year,DSL,Credit Card,49.45,2907.55,2947.55,3,61,4277,0,No,,,Normal
7779-ORAEL,Male,77,Yes,Yes,No,Mi Wuk Village,California,45,25-48,Two Year,DSL,Credit Card,75.15,3480.35,3902.9,3,52,5837,0,No,,,Normal
0644-OQMDK,Male,69,Yes,No,No,Merced,California,4,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,70.65,293.85,318.57000000000005,4,34,4510,0,No,,,Normal
1658-XUHBX,Female,75,Yes,Yes,Yes,Modesto,California,59,49-72,Month-to-Month,Fiber Optic,Credit Card,88.75,5348.65,6301.5,3,21,6492,0,No,,,Normal
2378-HTWFW,Male,78,Yes,No,No,Newman,California,35,25-48,Month-to-Month,Fiber Optic,Credit Card,91.0,3180.5,4137.15,3,35,5527,0,No,,,Normal
3719-TDVQB,Female,68,Yes,Yes,No,Ripon,California,54,49-72,Two Year,,Mailed Check,18.95,1031.1,2323.86,4,28,5548,0,No,,,Normal
0201-MIBOL,Female,68,Yes,No,No,Salida,California,66,49-72,Two Year,Fiber Optic,Bank Withdrawal,102.4,6471.85,7161.55,3,69,4861,0,No,,,Normal
8495-PRWFH,Female,66,Yes,No,No,Waterford,California,42,25-48,Month-to-Month,Cable,Bank Withdrawal,55.65,2421.75,3555.75,4,80,5831,0,No,,,High Risk
0439-IFYUN,Female,78,Yes,No,No,Escondido,California,18,13-24,Month-to-Month,Fiber Optic,Bank Withdrawal,74.7,1294.6,1694.2199999999998,4,62,3896,0,No,,,Normal
6458-CYIDZ,Female,72,Yes,No,No,Albion,California,5,0-12,Month-to-Month,Fiber Optic,Bank Withdrawal,80.7,374.8,556.1500000000001,4,51,3468,0,No,,,Normal
1932-UEDCX,Male,79,Yes,Yes,No,Manchester,California,33,25-48,Month-to-Month,Fiber Optic,Bank Withdrawal,100.6,3270.25,4725.55,4,55,3669,0,No,,,Normal
5188-HGMLP,Male,73,Yes,Yes,No,Middletown,California,54,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,74.0,3919.15,5817.79,5,30,4991,0,No,,,Normal
5331-RGMTT,Male,67,Yes,Yes,No,Point Arena,California,54,49-72,Month-to-Month,Fiber Optic,Credit Card,99.05,5295.7,7413.619999999999,5,34,4011,0,No,,,Normal
4476-OSWTN,Male,73,Yes,Yes,No,Witter Springs,California,69,49-72,One Year,Fiber Optic,Mailed Check,110.55,7610.1,8182.8,3,25,4887,0,No,,,Normal
6726-WEXXK,Male,72,Yes,Yes,No,Fields Landing,California,27,25-48,One Year,Fiber Optic,Bank Withdrawal,85.9,2220.1,3330.07,3,63,5755,0,No,,,Normal
4023-RTIQM,Female,72,Yes,Yes,No,Redcrest,California,31,25-48,One Year,DSL,Credit Card,50.4,1580.1,1580.1,3,39,2166,0,No,,,Normal
7872-RDDLZ,Female,68,Yes,No,No,Piercy,California,67,49-72,Month-to-Month,DSL,Bank Withdrawal,54.9,3725.5,6970.31,4,33,4826,0,No,,,Normal
3162-KKZXO,Female,75,Yes,No,No,Citrus Heights,California,55,49-72,One Year,Fiber Optic,Bank Withdrawal,100.15,5409.75,7037.75,4,64,5182,0,No,,,Normal
8904-OPDCK,Male,76,Yes,Yes,No,Citrus Heights,California,54,49-72,Month-to-Month,DSL,Bank Withdrawal,24.95,1364.75,1364.75,3,56,4691,0,No,,,Normal
6734-FQAJX,Male,65,Yes,No,No,Somerset,California,67,49-72,Two Year,Fiber Optic,Bank Withdrawal,105.05,7171.7,9465.11,4,49,4143,0,No,,,Normal
2378-VTKDH,Male,76,Yes,Yes,No,Woodland,California,65,49-72,Month-to-Month,Fiber Optic,Bank Withdrawal,104.35,6578.55,7136.900000000001,5,69,4073,0,No,,,Normal
2974-GGUXS,Female,74,Yes,Yes,No,Granite Bay,California,36,25-48,Month-to-Month,Fiber Optic,Credit Card,91.95,3301.05,3690.81,5,48,3273,0,No,,,Normal
7994-XIRTR,Male,79,Yes,No,No,Roseville,California,54,49-72,One Year,DSL,Bank Withdrawal,65.25,3529.95,3774.44,4,66,6161,0,No,,,Normal
5298-GSTLM,Female,74,Yes,No,No,Sacramento,California,60,49-72,One Year,Fiber Optic,Bank Withdrawal,101.4,6176.6,9111.8,4,66,4483,0,No,,,Normal
6121-TNHBO,Female,71,Yes,No,No,Sacramento,California,63,49-72,One Year,DSL,Bank Withdrawal,83.0,5243.05,6227.110000000001,3,29,5428,0,No,,,Normal
3865-ZYKAD,Male,77,Yes,Yes,No,Sacramento,California,69,49-72,Month-to-Month,Fiber Optic,Credit Card,84.9,5785.65,6804.089999999999,3,59,4503,0,No,,,Normal
2205-LPVGL,Male,71,Yes,Yes,Yes,Colusa,California,58,49-72,One Year,Fiber Optic,Bank Withdrawal,89.85,5125.75,6324.6900000000005,3,58,5035,0,No,,,Normal
4868-AADLV,Male,77,Yes,Yes,Yes,Durham,California,66,49-72,One Year,Fiber Optic,Bank Withdrawal,116.25,7862.25,8078.07,3,31,4578,0,No,,,Normal
3256-EZDBI,Male,71,Yes,Yes,No,Greenville,California,51,49-72,Month-to-Month,DSL,Credit Card,29.45,1459.35,1459.35,4,80,6285,0,No,,,High Risk
4726-DLWQN,Male,69,Yes,No,No,Live Oak,California,50,49-72,Month-to-Month,DSL,Bank Withdrawal,70.35,3454.6,4816.1,3,30,5596,0,No,,,Normal
3518-FSTWG,Male,67,Yes,Yes,No,Paradise,California,72,49-72,Two Year,Fiber Optic,Bank Withdrawal,109.55,7920.7,9195.82,3,59,4086,0,No,,,Normal
0230-UBYPQ,Male,76,Yes,Yes,No,Hyampom,California,63,49-72,One Year,DSL,Bank Withdrawal,36.1,2298.9,2298.9,3,48,5089,0,No,,,Normal
1763-KUAAW,Female,77,Yes,No,No,Junction City,California,18,13-24,One Year,,Bank Withdrawal,20.35,369.6,1045.14,4,30,4713,0,No,,,Normal
